id,name,type,timestamp,severity,description,source,related_assets,related_attacks
event-00559,Alerte - 559,Alerte,2025-12-18T19:23:00Z,high,Alerte générée: Scan de port.,firewall,"IT-02152, IT-04698",T8243
event-00560,Alerte - 560,Alerte,2025-11-26T20:03:00Z,critical,Alerte générée: Requête SQL suspecte.,apache,"IT-00818, IT-09101",CVE-2023-3960
event-00561,Maintenance - 561,Maintenance,2025-03-07T10:29:00Z,critical,Maintenance planifiée: Sauvegarde des données.,sysmon,IT-08455,
event-00562,Maintenance - 562,Maintenance,2025-10-12T17:18:00Z,high,Maintenance planifiée: Sauvegarde des données.,apache,IT-02123,
event-00563,Maintenance - 563,Maintenance,2025-12-27T13:45:00Z,high,Maintenance planifiée: Redémarrage du réseau.,suricata,IT-04277,
event-00564,Maintenance - 564,Maintenance,2025-04-19T07:11:00Z,high,Maintenance planifiée: Sauvegarde des données.,manual,IT-09636,
event-00565,Alerte - 565,Alerte,2026-01-01T14:34:00Z,high,Alerte générée: Requête SQL suspecte.,suricata,"IT-07131, IT-03042",CVE-2025-4656
event-00566,Maintenance - 566,Maintenance,2025-05-19T02:18:00Z,critical,Maintenance planifiée: Sauvegarde des données.,sysmon,IT-09811,
event-00567,Panne Système - 567,Panne Système,2025-04-14T23:03:00Z,medium,Panne système: Réseau indisponible.,suricata,IT-08865,
event-00568,Attaque Détectée - 568,Attaque Détectée,2025-11-01T14:52:00Z,medium,Attaque détectée: Attaque par force brute.,apache,IT-07750,T2035
event-00569,Alerte - 569,Alerte,2025-12-23T07:30:00Z,high,Alerte générée: Requête SQL suspecte.,sysmon,"IT-02377, IT-01130",CVE-2024-7538
event-00570,Attaque Détectée - 570,Attaque Détectée,2025-07-23T13:38:00Z,high,Attaque détectée: Attaque par force brute.,manual,IT-02381,T9443
event-00571,Attaque Détectée - 571,Attaque Détectée,2025-05-20T11:38:00Z,critical,Attaque détectée: Tentative de ZeroLogon.,firewall,"IT-02619, IT-08612",CVE-2022-6900
event-00572,Panne Système - 572,Panne Système,2025-07-04T08:59:00Z,medium,Panne système: Base de données inaccessible.,manual,"IT-08027, IT-00873",
event-00573,Maintenance - 573,Maintenance,2025-01-30T15:26:00Z,medium,Maintenance planifiée: Redémarrage du réseau.,firewall,"IT-00229, IT-07016",
event-00574,Maintenance - 574,Maintenance,2025-10-18T08:00:00Z,low,Maintenance planifiée: Mise à jour du serveur.,apache,IT-04788,
event-00575,Maintenance - 575,Maintenance,2025-03-06T19:53:00Z,high,Maintenance planifiée: Sauvegarde des données.,apache,"IT-00442, IT-08321",
event-00576,Panne Système - 576,Panne Système,2025-09-04T21:12:00Z,medium,Panne système: Base de données inaccessible.,manual,IT-04054,
event-00577,Alerte - 577,Alerte,2025-06-19T15:20:00Z,medium,Alerte générée: Tentative de brute-force.,apache,"IT-09914, IT-05070",T7710
event-00578,Alerte - 578,Alerte,2025-08-25T04:59:00Z,low,Alerte générée: Tentative de brute-force.,sysmon,IT-02587,T7935
event-00579,Maintenance - 579,Maintenance,2025-11-10T15:36:00Z,critical,Maintenance planifiée: Mise à jour du serveur.,apache,IT-05052,
event-00580,Attaque Détectée - 580,Attaque Détectée,2025-05-02T20:28:00Z,low,Attaque détectée: Tentative de ZeroLogon.,suricata,IT-01373,T2917
event-00581,Maintenance - 581,Maintenance,2025-09-01T19:04:00Z,low,Maintenance planifiée: Redémarrage du réseau.,manual,IT-06351,
event-00582,Attaque Détectée - 582,Attaque Détectée,2025-11-18T00:55:00Z,medium,Attaque détectée: Exploitation de Log4Shell.,firewall,IT-03718,T3419
event-00583,Panne Système - 583,Panne Système,2025-04-24T16:53:00Z,high,Panne système: Réseau indisponible.,sysmon,IT-04185,
event-00584,Panne Système - 584,Panne Système,2025-06-04T23:52:00Z,high,Panne système: Base de données inaccessible.,apache,"IT-06986, IT-00369",
event-00585,Attaque Détectée - 585,Attaque Détectée,2025-10-23T23:42:00Z,high,Attaque détectée: Tentative de ZeroLogon.,manual,"IT-01016, IT-08491",T7312
event-00586,Attaque Détectée - 586,Attaque Détectée,2025-05-31T06:52:00Z,high,Attaque détectée: Tentative de ZeroLogon.,firewall,IT-07406,T7410
event-00587,Attaque Détectée - 587,Attaque Détectée,2025-10-22T20:42:00Z,high,Attaque détectée: Tentative de ZeroLogon.,suricata,"IT-02124, IT-07006",T4938
event-00588,Panne Système - 588,Panne Système,2025-01-04T19:42:00Z,medium,Panne système: Serveur hors ligne.,manual,"IT-01542, IT-03434",
event-00589,Alerte - 589,Alerte,2025-01-19T08:08:00Z,low,Alerte générée: Tentative de brute-force.,apache,IT-03757,T1465
event-00590,Maintenance - 590,Maintenance,2025-05-22T08:36:00Z,low,Maintenance planifiée: Redémarrage du réseau.,apache,"IT-03932, IT-02288",
event-00591,Alerte - 591,Alerte,2025-01-14T03:48:00Z,medium,Alerte générée: Requête SQL suspecte.,suricata,"IT-09870, IT-07284",T1828
event-00592,Panne Système - 592,Panne Système,2025-06-25T17:37:00Z,critical,Panne système: Base de données inaccessible.,suricata,IT-09144,
event-00593,Incident - 593,Incident,2025-09-09T09:13:00Z,medium,Incident détecté: Exécution de commande suspecte.,sysmon,IT-00160,T9795
event-00594,Panne Système - 594,Panne Système,2025-08-02T11:28:00Z,low,Panne système: Base de données inaccessible.,apache,IT-00655,
event-00595,Attaque Détectée - 595,Attaque Détectée,2025-04-08T22:04:00Z,medium,Attaque détectée: Tentative de ZeroLogon.,apache,"IT-05164, IT-03145",T6121
event-00596,Maintenance - 596,Maintenance,2025-05-14T04:53:00Z,critical,Maintenance planifiée: Redémarrage du réseau.,suricata,IT-04482,
event-00597,Alerte - 597,Alerte,2025-06-07T04:03:00Z,low,Alerte générée: Tentative de brute-force.,sysmon,IT-02547,CVE-2024-1045
event-00598,Maintenance - 598,Maintenance,2025-04-02T08:31:00Z,critical,Maintenance planifiée: Redémarrage du réseau.,firewall,"IT-01509, IT-07416",
event-00599,Attaque Détectée - 599,Attaque Détectée,2025-10-22T23:15:00Z,critical,Attaque détectée: Tentative de ZeroLogon.,suricata,"IT-03566, IT-03654",CVE-2024-4620
event-00600,Alerte - 600,Alerte,2025-10-11T04:55:00Z,low,Alerte générée: Tentative de brute-force.,sysmon,"IT-05462, IT-06904",T3865
event-00601,Attaque Détectée - 601,Attaque Détectée,2025-11-16T20:26:00Z,high,Attaque détectée: Attaque par force brute.,sysmon,"IT-06424, IT-00093",T6958
event-00602,Maintenance - 602,Maintenance,2025-04-12T07:09:00Z,high,Maintenance planifiée: Mise à jour du serveur.,apache,"IT-00396, IT-04121",
event-00603,Attaque Détectée - 603,Attaque Détectée,2025-11-17T00:09:00Z,low,Attaque détectée: Exploitation de Log4Shell.,sysmon,IT-07643,CVE-2023-8871
event-00604,Attaque Détectée - 604,Attaque Détectée,2025-11-24T21:14:00Z,critical,Attaque détectée: Tentative de ZeroLogon.,apache,IT-04027,CVE-2025-4098
event-00605,Attaque Détectée - 605,Attaque Détectée,2025-01-04T08:29:00Z,low,Attaque détectée: Tentative de ZeroLogon.,apache,"IT-01039, IT-01578",T8813
event-00606,Incident - 606,Incident,2025-11-10T23:24:00Z,medium,Incident détecté: Trafic réseau anormal.,sysmon,IT-02784,T6584
event-00607,Panne Système - 607,Panne Système,2025-03-01T17:32:00Z,high,Panne système: Base de données inaccessible.,suricata,IT-03742,
event-00608,Maintenance - 608,Maintenance,2025-07-10T01:54:00Z,medium,Maintenance planifiée: Redémarrage du réseau.,suricata,IT-06431,
event-00609,Attaque Détectée - 609,Attaque Détectée,2025-01-01T09:40:00Z,low,Attaque détectée: Exploitation de Log4Shell.,sysmon,"IT-02036, IT-06767",T1870
event-00610,Incident - 610,Incident,2025-06-19T10:03:00Z,critical,Incident détecté: Trafic réseau anormal.,manual,IT-03215,CVE-2020-8560
event-00611,Maintenance - 611,Maintenance,2025-04-14T13:02:00Z,medium,Maintenance planifiée: Sauvegarde des données.,manual,"IT-03730, IT-02255",
event-00612,Attaque Détectée - 612,Attaque Détectée,2025-08-29T18:37:00Z,medium,Attaque détectée: Attaque par force brute.,apache,"IT-00825, IT-01221",T1967
event-00613,Attaque Détectée - 613,Attaque Détectée,2025-06-07T20:54:00Z,high,Attaque détectée: Exploitation de Log4Shell.,sysmon,IT-09334,T5147
event-00614,Alerte - 614,Alerte,2025-11-25T08:15:00Z,high,Alerte générée: Requête SQL suspecte.,apache,"IT-02169, IT-08927",CVE-2022-7754
event-00615,Panne Système - 615,Panne Système,2025-04-12T03:55:00Z,low,Panne système: Serveur hors ligne.,firewall,"IT-07303, IT-08968",
event-00616,Alerte - 616,Alerte,2025-01-03T01:50:00Z,high,Alerte générée: Scan de port.,sysmon,IT-06034,CVE-2025-8617
event-00617,Maintenance - 617,Maintenance,2025-05-06T09:05:00Z,critical,Maintenance planifiée: Mise à jour du serveur.,apache,IT-08616,
event-00618,Incident - 618,Incident,2025-07-26T12:19:00Z,high,Incident détecté: Exécution de commande suspecte.,sysmon,"IT-00511, IT-09039",CVE-2020-2419
event-00619,Attaque Détectée - 619,Attaque Détectée,2025-01-13T00:59:00Z,medium,Attaque détectée: Tentative de ZeroLogon.,suricata,IT-07585,T7181
event-00620,Panne Système - 620,Panne Système,2025-04-07T04:47:00Z,high,Panne système: Serveur hors ligne.,firewall,"IT-08327, IT-06657",
event-00621,Maintenance - 621,Maintenance,2025-05-17T08:21:00Z,medium,Maintenance planifiée: Sauvegarde des données.,apache,"IT-03518, IT-05446",
event-00622,Attaque Détectée - 622,Attaque Détectée,2025-04-20T18:38:00Z,critical,Attaque détectée: Attaque par force brute.,suricata,"IT-04835, IT-02308",T2435
event-00623,Incident - 623,Incident,2025-05-28T07:29:00Z,low,Incident détecté: Accès non autorisé.,manual,IT-07641,CVE-2020-5970
event-00624,Maintenance - 624,Maintenance,2025-05-11T19:51:00Z,high,Maintenance planifiée: Mise à jour du serveur.,manual,IT-04614,
event-00625,Incident - 625,Incident,2025-07-09T20:05:00Z,low,Incident détecté: Accès non autorisé.,apache,IT-07528,CVE-2021-6548
event-00626,Maintenance - 626,Maintenance,2025-03-23T23:34:00Z,low,Maintenance planifiée: Redémarrage du réseau.,sysmon,IT-05237,
event-00627,Maintenance - 627,Maintenance,2025-01-10T13:36:00Z,low,Maintenance planifiée: Redémarrage du réseau.,manual,IT-05961,
event-00628,Panne Système - 628,Panne Système,2025-05-05T10:22:00Z,medium,Panne système: Réseau indisponible.,sysmon,"IT-09559, IT-07109",
event-00629,Attaque Détectée - 629,Attaque Détectée,2025-06-20T17:26:00Z,medium,Attaque détectée: Tentative de ZeroLogon.,firewall,IT-04640,T8034
event-00630,Incident - 630,Incident,2025-05-12T22:11:00Z,high,Incident détecté: Accès non autorisé.,suricata,"IT-05745, IT-01560",T9793
event-00631,Maintenance - 631,Maintenance,2025-07-16T00:00:00Z,high,Maintenance planifiée: Mise à jour du serveur.,suricata,"IT-07065, IT-00485",
event-00632,Maintenance - 632,Maintenance,2025-12-08T12:17:00Z,critical,Maintenance planifiée: Redémarrage du réseau.,manual,"IT-09191, IT-09477",
event-00633,Panne Système - 633,Panne Système,2025-03-02T03:53:00Z,low,Panne système: Serveur hors ligne.,apache,"IT-03989, IT-06030",
event-00634,Panne Système - 634,Panne Système,2025-05-11T18:27:00Z,high,Panne système: Base de données inaccessible.,manual,IT-05951,
event-00635,Alerte - 635,Alerte,2025-12-05T12:09:00Z,critical,Alerte générée: Scan de port.,firewall,"IT-08667, IT-00086",T6121
event-00636,Attaque Détectée - 636,Attaque Détectée,2025-10-21T23:02:00Z,low,Attaque détectée: Attaque par force brute.,sysmon,IT-00493,CVE-2021-7759
event-00637,Incident - 637,Incident,2025-05-23T02:31:00Z,high,Incident détecté: Exécution de commande suspecte.,firewall,"IT-08437, IT-05448",T9470
event-00638,Panne Système - 638,Panne Système,2025-06-27T15:02:00Z,critical,Panne système: Serveur hors ligne.,manual,IT-05935,
event-00639,Panne Système - 639,Panne Système,2025-06-30T13:59:00Z,low,Panne système: Base de données inaccessible.,apache,"IT-08450, IT-07481",
event-00640,Attaque Détectée - 640,Attaque Détectée,2025-10-28T17:11:00Z,high,Attaque détectée: Tentative de ZeroLogon.,sysmon,"IT-09850, IT-08448",T7648
event-00641,Panne Système - 641,Panne Système,2025-04-26T21:22:00Z,medium,Panne système: Serveur hors ligne.,sysmon,IT-04718,
event-00642,Panne Système - 642,Panne Système,2025-09-30T08:34:00Z,critical,Panne système: Serveur hors ligne.,firewall,IT-06306,
event-00643,Alerte - 643,Alerte,2025-10-17T11:38:00Z,low,Alerte générée: Scan de port.,sysmon,IT-09284,CVE-2025-3838
event-00644,Incident - 644,Incident,2025-02-11T04:01:00Z,low,Incident détecté: Exécution de commande suspecte.,sysmon,"IT-07141, IT-00309",T2078
event-00645,Incident - 645,Incident,2025-11-24T08:54:00Z,critical,Incident détecté: Accès non autorisé.,apache,"IT-02887, IT-06525",T5246
event-00646,Panne Système - 646,Panne Système,2025-01-01T19:00:00Z,critical,Panne système: Réseau indisponible.,sysmon,IT-01858,
event-00647,Panne Système - 647,Panne Système,2025-09-29T22:57:00Z,critical,Panne système: Réseau indisponible.,manual,"IT-05755, IT-00642",
event-00648,Alerte - 648,Alerte,2025-04-15T07:11:00Z,critical,Alerte générée: Scan de port.,apache,"IT-08715, IT-04580",CVE-2021-7045
event-00649,Attaque Détectée - 649,Attaque Détectée,2025-09-06T20:28:00Z,high,Attaque détectée: Attaque par force brute.,firewall,"IT-07939, IT-02310",T7410
event-00650,Maintenance - 650,Maintenance,2025-12-12T21:24:00Z,medium,Maintenance planifiée: Sauvegarde des données.,manual,"IT-04805, IT-06636",
event-00651,Attaque Détectée - 651,Attaque Détectée,2025-07-10T03:23:00Z,low,Attaque détectée: Attaque par force brute.,suricata,IT-02498,T7312
event-00652,Maintenance - 652,Maintenance,2025-01-13T16:11:00Z,low,Maintenance planifiée: Redémarrage du réseau.,manual,IT-09654,
event-00653,Alerte - 653,Alerte,2025-05-23T09:30:00Z,medium,Alerte générée: Scan de port.,sysmon,IT-02977,CVE-2020-4472
event-00654,Panne Système - 654,Panne Système,2025-01-05T06:59:00Z,critical,Panne système: Base de données inaccessible.,manual,IT-07324,
event-00655,Attaque Détectée - 655,Attaque Détectée,2025-08-14T09:20:00Z,medium,Attaque détectée: Attaque par force brute.,suricata,"IT-06919, IT-01492",CVE-2020-8366
event-00656,Attaque Détectée - 656,Attaque Détectée,2025-06-11T05:42:00Z,low,Attaque détectée: Attaque par force brute.,apache,"IT-00328, IT-07563",CVE-2024-3072
event-00657,Attaque Détectée - 657,Attaque Détectée,2025-05-15T05:40:00Z,high,Attaque détectée: Attaque par force brute.,manual,IT-06552,T9133
event-00658,Maintenance - 658,Maintenance,2025-05-05T04:15:00Z,high,Maintenance planifiée: Mise à jour du serveur.,sysmon,"IT-02010, IT-01236",
event-00659,Alerte - 659,Alerte,2025-07-28T02:42:00Z,high,Alerte générée: Requête SQL suspecte.,manual,"IT-00058, IT-05267",CVE-2022-2570
event-00660,Alerte - 660,Alerte,2025-04-01T03:34:00Z,high,Alerte générée: Requête SQL suspecte.,apache,IT-00076,CVE-2023-4990
event-00661,Incident - 661,Incident,2025-05-22T02:40:00Z,critical,Incident détecté: Trafic réseau anormal.,apache,"IT-04106, IT-01890",T3901
event-00662,Attaque Détectée - 662,Attaque Détectée,2025-09-20T13:27:00Z,medium,Attaque détectée: Attaque par force brute.,suricata,IT-06387,T2657
event-00663,Attaque Détectée - 663,Attaque Détectée,2025-08-29T06:33:00Z,low,Attaque détectée: Exploitation de Log4Shell.,manual,IT-03468,CVE-2025-1913
event-00664,Incident - 664,Incident,2025-12-22T09:49:00Z,high,Incident détecté: Exécution de commande suspecte.,suricata,IT-09186,T2618
event-00665,Alerte - 665,Alerte,2025-02-04T16:33:00Z,critical,Alerte générée: Scan de port.,manual,"IT-00143, IT-09523",T5464
event-00666,Alerte - 666,Alerte,2025-09-17T07:56:00Z,critical,Alerte générée: Scan de port.,sysmon,IT-03080,CVE-2021-7045
event-00667,Alerte - 667,Alerte,2025-03-07T11:05:00Z,high,Alerte générée: Tentative de brute-force.,manual,IT-08691,T8203
event-00668,Maintenance - 668,Maintenance,2025-12-09T20:13:00Z,high,Maintenance planifiée: Sauvegarde des données.,sysmon,"IT-06774, IT-08940",
event-00669,Incident - 669,Incident,2025-06-20T22:40:00Z,low,Incident détecté: Accès non autorisé.,apache,"IT-06985, IT-04743",CVE-2021-5065
event-00670,Attaque Détectée - 670,Attaque Détectée,2025-08-05T20:08:00Z,high,Attaque détectée: Tentative de ZeroLogon.,manual,"IT-05681, IT-01452",T2435
event-00671,Maintenance - 671,Maintenance,2025-08-25T03:06:00Z,critical,Maintenance planifiée: Redémarrage du réseau.,sysmon,"IT-07962, IT-02047",
event-00672,Maintenance - 672,Maintenance,2025-02-13T10:00:00Z,low,Maintenance planifiée: Mise à jour du serveur.,manual,IT-01980,
event-00673,Panne Système - 673,Panne Système,2025-03-14T19:18:00Z,low,Panne système: Base de données inaccessible.,manual,"IT-09681, IT-09914",
event-00674,Alerte - 674,Alerte,2025-09-18T00:00:00Z,medium,Alerte générée: Scan de port.,suricata,IT-07867,CVE-2023-4892
event-00675,Incident - 675,Incident,2025-08-03T15:04:00Z,low,Incident détecté: Accès non autorisé.,manual,"IT-01880, IT-00812",T5130
event-00676,Maintenance - 676,Maintenance,2025-09-10T22:30:00Z,low,Maintenance planifiée: Sauvegarde des données.,apache,"IT-00475, IT-04509",
event-00677,Alerte - 677,Alerte,2025-05-16T21:17:00Z,high,Alerte générée: Requête SQL suspecte.,manual,"IT-04035, IT-03761",CVE-2024-7538
event-00678,Panne Système - 678,Panne Système,2025-01-06T20:54:00Z,low,Panne système: Serveur hors ligne.,sysmon,IT-04695,
event-00679,Maintenance - 679,Maintenance,2025-08-17T08:49:00Z,critical,Maintenance planifiée: Redémarrage du réseau.,sysmon,"IT-09812, IT-08597",
event-00680,Panne Système - 680,Panne Système,2025-03-20T15:25:00Z,low,Panne système: Réseau indisponible.,suricata,IT-09843,
event-00681,Alerte - 681,Alerte,2025-11-12T10:58:00Z,medium,Alerte générée: Scan de port.,firewall,"IT-03682, IT-09050",T8272
event-00682,Alerte - 682,Alerte,2025-12-08T18:16:00Z,high,Alerte générée: Scan de port.,manual,IT-08862,CVE-2022-6242
event-00683,Maintenance - 683,Maintenance,2025-06-28T00:51:00Z,medium,Maintenance planifiée: Redémarrage du réseau.,sysmon,"IT-02269, IT-06903",
